No.,ID,Name Variable,Value,Timestamp,Kind of Data,Connected Wifi
65,65_WIT_01B,30,2024-07-10T15:43:07.718667,int,1
66,65_WIT_02B,31,2024-07-10T15:43:11.453848,int,1
67,65_PIDV_01_Value,0.1,2024-07-10T15:43:17.019734,int,1
68,65_PIDV_02_Value,0.11,2024-07-10T15:43:38.345786,int,1
69,65_PIDV_03_Value,0.12,2024-07-10T15:43:42.086182,int,1
0,65_RV_01B_Status,2,2024-07-11T08:53:29.856482,int,1
0,65_PIDV_01_Status,1,2024-07-11T08:53:29.864030,bit,1
1,65_PIDV_02_Status,1,2024-07-11T08:53:29.866230,bit,1
2,65_PIDV_03_Status,1,2024-07-11T08:53:29.871644,bit,1
3,65_ZSI_01B,0,2024-07-11T08:53:29.873902,bit,1
4,65_ZSI_07B,0,2024-07-11T08:53:29.876287,bit,1
0,66_LSH_01A,0,2024-07-11T08:53:29.885601,bit,1
0,65_FD_01C_Faulted,0,2024-07-11T08:53:29.887652,bit,1
1,65_BC_01_Faulted,0,2024-07-11T08:53:29.889869,bit,1
5,65_CSI_01B,0,2024-07-11T08:53:29.901839,bit,1
6,65_LSH_01B,0,2024-07-11T08:53:29.904072,bit,1
0,65_RV_01B_F,40.0,2024-07-11T08:53:29.917157,real,1
1,65_VFBD_01_Status,2,2024-07-11T08:53:29.919746,int,1
1,ESTOP,0,2024-07-11T08:53:29.922184,bit,1
7,65_LSL_01B,0,2024-07-11T08:53:29.924842,bit,1
2,65_SC_01_Faulted,0,2024-07-11T08:53:29.927146,bit,1
2,Add_Material,0,2024-07-11T08:53:29.954990,bit,1
8,65_LSH_02A,0,2024-07-11T08:53:29.959123,bit,1
3,65_SC_03_Faulted,0,2024-07-11T08:53:29.962335,bit,1
1,65_VFBD_01_F,15.0,2024-07-11T08:53:29.965656,real,1
2,65_VFBD_02_Status,2,2024-07-11T08:53:29.970745,int,1
3,65_SV_01_Status,2,2024-07-11T08:53:29.982436,int,1
4,65_SC_02_Status,2,2024-07-11T08:53:29.998251,int,1
3,Drying_Material,0,2024-07-11T08:53:30.000078,bit,1
9,65_LSL_02A,0,2024-07-11T08:53:30.001585,bit,1
4,65_VRM_01_Faulted,0,2024-07-11T08:53:30.002856,bit,1
5,Spare_0,0,2024-07-11T08:53:30.005545,bit,1
4,Heating_Material,0,2024-07-11T08:53:30.007174,bit,1
5,Storage_Material,0,2024-07-11T08:53:30.008575,bit,1
6,65_RV_01B_Faulted,0,2024-07-11T08:53:30.009981,bit,1
7,65_VFBD_01_Faulted,0,2024-07-11T08:53:30.011299,bit,1
10,65_LSH_03B_1,0,2024-07-11T08:53:30.012537,bit,1
2,65_VFBD_02_F,20.0,2024-07-11T08:53:30.023466,real,1
6,Spare_1,0,2024-07-11T08:53:30.043027,bit,1
7,Spare_2,0,2024-07-11T08:53:30.049598,bit,1
8,65_VFBD_02_Faulted,0,2024-07-11T08:53:30.054251,bit,1
9,65_SV_01_Faulted,0,2024-07-11T08:53:30.056808,bit,1
10,65_SC_02_Faulted,0,2024-07-11T08:53:30.058595,bit,1
11,65_LSL_03B_1,0,2024-07-11T08:53:30.060311,bit,1
12,65_LSH_04B_1,0,2024-07-11T08:53:30.061989,bit,1
13,65_LSL_04B_1,0,2024-07-11T08:53:30.063464,bit,1
14,65_LSH_05B_1,0,2024-07-11T08:53:30.069619,bit,1
5,65_EXF_01A_Status,2,2024-07-11T08:53:30.080871,int,1
6,65_EXF_01B_Status,2,2024-07-11T08:53:30.097924,int,1
11,65_EXF_01A_Faulted,0,2024-07-11T08:53:30.100038,bit,1
3,65_SV_01_F,25.0,2024-07-11T08:53:30.102503,real,1
8,Spare_3,0,2024-07-11T08:53:30.104257,bit,1
9,Spare_4,0,2024-07-11T08:53:30.105560,bit,1
10,Spare_5,0,2024-07-11T08:53:30.106559,bit,1
11,Spare_6,0,2024-07-11T08:53:30.107600,bit,1
12,Spare_7,0,2024-07-11T08:53:30.108741,bit,1
13,Spare_8,0,2024-07-11T08:53:30.109914,bit,1
14,Spare_9,0,2024-07-11T08:53:30.110995,bit,1
4,65_SC_02_F,30.0,2024-07-11T08:53:30.122628,real,1
5,65_EXF_01A_F,35.0,2024-07-11T08:53:30.138576,real,1
15,Spare_10,0,2024-07-11T08:53:30.140620,bit,1
12,65_EXF_01B_Faulted,0,2024-07-11T08:53:30.142969,bit,1
13,65_EXF_01C_Faulted,0,2024-07-11T08:53:30.144472,bit,1
14,65_FD_01A_Faulted,0,2024-07-11T08:53:30.145785,bit,1
15,65_LSL_05B_1,0,2024-07-11T08:53:30.160394,bit,1
7,65_EXF_01C_Status,2,2024-07-11T08:53:30.162549,int,1
15,65_FD_01B_Faulted,0,2024-07-11T08:53:30.164971,bit,1
6,65_EXF_01B_F,40.0,2024-07-11T08:53:30.192249,real,1
8,65_FD_01A_Status,2,2024-07-11T08:53:30.258966,int,1
7,65_EXF_01C_F,41.0,2024-07-11T08:53:30.323127,real,1
9,65_FD_01B_Status,2,2024-07-11T08:53:30.387201,int,1
8,65_FD_01A_F,42.0,2024-07-11T08:53:30.451438,real,1
10,65_FD_01C_Status,2,2024-07-11T08:53:30.515109,int,1
9,65_FD_01B_F,45.0,2024-07-11T08:53:30.578975,real,1
11,65_BC_01_Status,2,2024-07-11T08:53:30.643778,int,1
10,65_FD_01C_F,50.0,2024-07-11T08:53:30.708331,real,1
12,65_SC_01_Status,2,2024-07-11T08:53:30.772488,int,1
11,65_TT_01B,0.0,2024-07-11T08:53:30.900688,real,1
13,65_SC_03_Status,2,2024-07-11T08:53:30.902917,int,1
12,65_TT_02B,0.0,2024-07-11T08:53:31.018613,real,1
14,65_VRM_01_Status,2,2024-07-11T08:53:31.034828,int,1
13,65_TT_03B,0.0,2024-07-11T08:53:31.131508,real,1
15,65_SLG_01_Status,2,2024-07-11T08:53:31.150582,int,1
16,65_SLV_01_Status,2,2024-07-11T08:53:31.212630,int,1
14,65_TT_04B,0.0,2024-07-11T08:53:31.229264,real,1
17,65_DVV_01_Status,1,2024-07-11T08:53:31.277727,int,1
15,65_TT_05B,0.0,2024-07-11T08:53:31.405190,real,1
16,65_TT_06B,0.0,2024-07-11T08:53:31.533579,real,1
17,65_PT_01B,0,2024-07-11T08:53:31.662371,real,1
18,65_PT_02B,0,2024-07-11T08:53:31.742474,real,1
19,65_PT_03B,0,2024-07-11T08:53:31.870687,real,1
20,65_FT_01,0,2024-07-11T08:53:31.998604,real,1
21,65_TIDC_01B_Td,0.0,2024-07-11T08:53:32.127391,real,1
22,65_TIDC_01B_T,655.35,2024-07-11T08:53:32.256214,real,1
23,65_TIDC_01B_X,655.35,2024-07-11T08:53:32.384598,real,1
18,65_SLV_01_Status,1,2024-07-11T08:53:32.512950,int,1
24,65_TIDC_01B_RH,0.0,2024-07-11T08:53:32.561146,real,1
25,65_TIDC_02B_Td,0.0,2024-07-11T08:53:32.690715,real,1
26,65_TIDC_02B_T,655.35,2024-07-11T08:53:42.325009,real,1
27,65_TIDC_02B_X,655.35,2024-07-11T08:53:42.452667,real,1
28,65_TIDC_02B_RH,0.0,2024-07-11T08:53:42.581460,real,1
29,Tota_Flow,15360,2024-07-11T08:53:42.709525,real,1
30,65_WIT_01B,0,2024-07-11T08:53:42.838108,real,1
31,65_WIT_02B,0,2024-07-11T08:53:42.965859,real,1
32,65_PIDV_01_Value,100.0,2024-07-11T08:53:43.094448,real,1
33,65_PIDV_02_Value,100.0,2024-07-11T08:53:43.224830,real,1
34,65_PIDV_03_Value,100.0,2024-07-11T08:53:43.353324,real,1
19,65_VRM_01_Status,7,2024-07-11T08:53:44.605145,int,1
20,65_SLV_01_Status,2,2024-07-11T08:53:47.661355,int,1
21,65_VRM_01_Status,1,2024-07-11T08:53:48.945739,int,1
22,65_SLV_01_Status,1,2024-07-11T08:53:53.433918,int,1
23,65_SLV_01_Status,6,2024-07-11T08:53:57.765603,int,1
24,65_VRM_01_Status,8,2024-07-11T08:53:59.052631,int,1
25,65_SLV_01_Status,2,2024-07-11T08:53:59.213891,int,1
26,65_SLV_01_Status,1,2024-07-11T08:54:03.594327,int,1
27,65_VRM_01_Status,2,2024-07-11T08:54:04.940108,int,1
28,65_SLV_01_Status,2,2024-07-11T08:54:09.502728,int,1
29,65_VRM_01_Status,7,2024-07-11T08:54:15.117897,int,1
30,65_SLV_01_Status,1,2024-07-11T08:54:15.277868,int,1
31,65_VRM_01_Status,1,2024-07-11T08:54:19.512550,int,1
32,65_SLV_01_Status,6,2024-07-11T08:54:19.674280,int,1
33,65_SLV_01_Status,2,2024-07-11T08:54:21.119524,int,1
34,65_SLV_01_Status,5,2024-07-11T08:54:25.446190,int,1
35,65_SLV_01_Status,1,2024-07-11T08:54:26.880649,int,1
36,65_VRM_01_Status,8,2024-07-11T08:54:29.600107,int,1
37,65_SLV_01_Status,2,2024-07-11T08:54:31.208103,int,1
38,65_VRM_01_Status,2,2024-07-11T08:54:33.942570,int,1
39,65_SLV_01_Status,1,2024-07-11T08:54:36.994668,int,1
40,65_SLV_01_Status,2,2024-07-11T08:54:42.765546,int,1
41,65_VRM_01_Status,7,2024-07-11T08:54:44.049622,int,1
42,65_SLV_01_Status,1,2024-07-11T08:54:48.543721,int,1
43,65_VRM_01_Status,1,2024-07-11T08:54:49.822927,int,1
44,65_SLV_01_Status,6,2024-07-11T08:54:52.855906,int,1
45,65_SLV_01_Status,2,2024-07-11T08:54:54.297339,int,1
46,65_SLV_01_Status,1,2024-07-11T08:54:58.634307,int,1
47,65_VRM_01_Status,8,2024-07-11T08:54:59.985467,int,1
48,65_VRM_01_Status,2,2024-07-11T08:55:04.322566,int,1
49,65_SLV_01_Status,2,2024-07-11T08:55:04.483409,int,1
50,65_SLV_01_Status,1,2024-07-11T08:55:10.254321,int,1
51,65_VRM_01_Status,7,2024-07-11T08:55:14.423199,int,1
52,65_SLV_01_Status,2,2024-07-11T08:55:16.022877,int,1
53,65_VRM_01_Status,1,2024-07-11T08:55:20.184653,int,1
54,65_SLV_01_Status,5,2024-07-11T08:55:20.345750,int,1
55,65_SLV_01_Status,1,2024-07-11T08:55:21.790238,int,1
56,65_SLV_01_Status,6,2024-07-11T08:55:26.131410,int,1
57,65_SLV_01_Status,2,2024-07-11T08:55:27.577881,int,1
58,65_VRM_01_Status,8,2024-07-11T08:55:28.862948,int,1
59,65_SLV_01_Status,1,2024-07-11T08:55:31.977458,int,1
60,65_VRM_01_Status,2,2024-07-11T08:55:34.772014,int,1
61,65_SLV_01_Status,2,2024-07-11T08:55:37.883354,int,1
62,65_SLV_01_Status,1,2024-07-11T08:55:43.704736,int,1
63,65_VRM_01_Status,7,2024-07-11T08:55:44.988051,int,1
64,65_SLV_01_Status,6,2024-07-11T08:55:48.039458,int,1
65,65_VRM_01_Status,1,2024-07-11T08:55:49.328259,int,1
66,65_SLV_01_Status,2,2024-07-11T08:55:49.488089,int,1
67,65_SLV_01_Status,1,2024-07-11T08:55:53.828486,int,1
68,65_VRM_01_Status,8,2024-07-11T08:55:59.509024,int,1
69,65_SLV_01_Status,2,2024-07-11T08:55:59.734813,int,1
70,65_VRM_01_Status,2,2024-07-11T08:56:03.906612,int,1
71,65_SLV_01_Status,1,2024-07-11T08:56:05.505441,int,1
72,65_SLV_01_Status,6,2024-07-11T08:56:09.888939,int,1
73,65_SLV_01_Status,2,2024-07-11T08:56:11.333544,int,1
74,65_VRM_01_Status,7,2024-07-11T08:56:14.062257,int,1
75,65_SLV_01_Status,5,2024-07-11T08:56:15.669618,int,1
76,65_SLV_01_Status,1,2024-07-11T08:56:17.117017,int,1
77,65_VRM_01_Status,1,2024-07-11T08:56:19.846215,int,1
78,65_SLV_01_Status,2,2024-07-11T08:56:21.450263,int,1
79,65_SLV_01_Status,1,2024-07-11T08:56:27.224186,int,1
80,65_VRM_01_Status,8,2024-07-11T08:56:29.950945,int,1
81,65_SLV_01_Status,2,2024-07-11T08:56:32.986025,int,1
82,65_VRM_01_Status,2,2024-07-11T08:56:34.267244,int,1
83,65_SLV_01_Status,1,2024-07-11T08:56:38.764023,int,1
84,65_SLV_01_Status,6,2024-07-11T08:56:43.101388,int,1
85,65_VRM_01_Status,7,2024-07-11T08:56:44.453415,int,1
86,65_SLV_01_Status,2,2024-07-11T08:56:44.613167,int,1
87,65_SLV_01_Status,5,2024-07-11T08:56:48.537593,int,1
88,65_VRM_01_Status,1,2024-07-11T08:56:49.848812,int,1
89,65_SLV_01_Status,1,2024-07-11T08:56:50.012785,int,1
0,66_LSH_01A,0,2024-07-11T08:57:35.297356,bit,1
0,65_RV_01B_Status,2,2024-07-11T08:57:35.313686,int,1
1,65_VFBD_01_Status,2,2024-07-11T08:57:35.329541,int,1
1,ESTOP,0,2024-07-11T08:57:35.332110,bit,1
0,65_PIDV_01_Status,1,2024-07-11T08:57:35.334158,bit,1
1,65_PIDV_02_Status,1,2024-07-11T08:57:35.335972,bit,1
2,65_VFBD_02_Status,2,2024-07-11T08:57:35.373591,int,1
2,65_PIDV_03_Status,1,2024-07-11T08:57:35.387349,bit,1
3,65_ZSI_01B,0,2024-07-11T08:57:35.389193,bit,1
2,Add_Material,0,2024-07-11T08:57:35.393383,bit,1
3,Drying_Material,0,2024-07-11T08:57:35.395110,bit,1
4,Heating_Material,0,2024-07-11T08:57:35.396562,bit,1
5,Storage_Material,0,2024-07-11T08:57:35.397962,bit,1
6,65_RV_01B_Faulted,0,2024-07-11T08:57:35.399317,bit,1
7,65_VFBD_01_Faulted,0,2024-07-11T08:57:35.401280,bit,1
8,65_VFBD_02_Faulted,0,2024-07-11T08:57:35.402880,bit,1
0,65_FD_01C_Faulted,0,2024-07-11T08:57:35.405089,bit,1
1,65_BC_01_Faulted,0,2024-07-11T08:57:35.406670,bit,1
2,65_SC_01_Faulted,0,2024-07-11T08:57:35.408076,bit,1
3,65_SC_03_Faulted,0,2024-07-11T08:57:35.409347,bit,1
4,65_VRM_01_Faulted,0,2024-07-11T08:57:35.410562,bit,1
5,Spare_0,0,2024-07-11T08:57:35.411884,bit,1
6,Spare_1,0,2024-07-11T08:57:35.412938,bit,1
4,65_ZSI_07B,0,2024-07-11T08:57:35.414839,bit,1
5,65_CSI_01B,0,2024-07-11T08:57:35.416906,bit,1
6,65_LSH_01B,0,2024-07-11T08:57:35.419264,bit,1
9,65_SV_01_Faulted,0,2024-07-11T08:57:35.421072,bit,1
10,65_SC_02_Faulted,0,2024-07-11T08:57:35.422663,bit,1
0,65_RV_01B_F,40.0,2024-07-11T08:57:35.434186,real,1
1,65_VFBD_01_F,15.0,2024-07-11T08:57:35.450567,real,1
2,65_VFBD_02_F,20.0,2024-07-11T08:57:35.467804,real,1
7,Spare_2,0,2024-07-11T08:57:35.469650,bit,1
8,Spare_3,0,2024-07-11T08:57:35.471117,bit,1
9,Spare_4,0,2024-07-11T08:57:35.472297,bit,1
11,65_EXF_01A_Faulted,0,2024-07-11T08:57:35.483848,bit,1
3,65_SV_01_Status,2,2024-07-11T08:57:35.485365,int,1
4,65_SC_02_Status,2,2024-07-11T08:57:35.500129,int,1
5,65_EXF_01A_Status,2,2024-07-11T08:57:35.515640,int,1
10,Spare_5,0,2024-07-11T08:57:35.517410,bit,1
11,Spare_6,0,2024-07-11T08:57:35.519773,bit,1
3,65_SV_01_F,25.0,2024-07-11T08:57:35.521135,real,1
12,65_EXF_01B_Faulted,0,2024-07-11T08:57:35.523003,bit,1
6,65_EXF_01B_Status,2,2024-07-11T08:57:35.534133,int,1
7,65_LSL_01B,0,2024-07-11T08:57:35.536435,bit,1
13,65_EXF_01C_Faulted,0,2024-07-11T08:57:35.551650,bit,1
14,65_FD_01A_Faulted,0,2024-07-11T08:57:35.553654,bit,1
8,65_LSH_02A,0,2024-07-11T08:57:35.569635,bit,1
4,65_SC_02_F,30.0,2024-07-11T08:57:35.571417,real,1
12,Spare_7,0,2024-07-11T08:57:35.591949,bit,1
7,65_EXF_01C_Status,2,2024-07-11T08:57:35.594438,int,1
9,65_LSL_02A,0,2024-07-11T08:57:35.596743,bit,1
10,65_LSH_03B_1,0,2024-07-11T08:57:35.598358,bit,1
11,65_LSL_03B_1,0,2024-07-11T08:57:35.599974,bit,1
13,Spare_8,0,2024-07-11T08:57:35.601665,bit,1
8,65_FD_01A_Status,2,2024-07-11T08:57:35.618345,int,1
5,65_EXF_01A_F,35.0,2024-07-11T08:57:35.621065,real,1
12,65_LSH_04B_1,0,2024-07-11T08:57:35.623308,bit,1
14,Spare_9,0,2024-07-11T08:57:35.625436,bit,1
15,65_FD_01B_Faulted,0,2024-07-11T08:57:35.626961,bit,1
6,65_EXF_01B_F,40.0,2024-07-11T08:57:35.639232,real,1
13,65_LSL_04B_1,0,2024-07-11T08:57:35.641067,bit,1
15,Spare_10,0,2024-07-11T08:57:35.642405,bit,1
7,65_EXF_01C_F,41.0,2024-07-11T08:57:35.672397,real,1
14,65_LSH_05B_1,0,2024-07-11T08:57:35.674249,bit,1
8,65_FD_01A_F,42.0,2024-07-11T08:57:35.720155,real,1
15,65_LSL_05B_1,0,2024-07-11T08:57:35.723236,bit,1
9,65_FD_01B_F,45.0,2024-07-11T08:57:35.768833,real,1
9,65_FD_01B_Status,2,2024-07-11T08:57:35.848894,int,1
10,65_FD_01C_Status,2,2024-07-11T08:57:35.931342,int,1
10,65_FD_01C_F,50.0,2024-07-11T08:57:35.964666,real,1
11,65_BC_01_Status,2,2024-07-11T08:57:35.980116,int,1
12,65_SC_01_Status,2,2024-07-11T08:57:36.061168,int,1
11,65_TT_01B,0.0,2024-07-11T08:57:36.063563,real,1
13,65_SC_03_Status,2,2024-07-11T08:57:36.175040,int,1
12,65_TT_02B,0.0,2024-07-11T08:57:36.177146,real,1
14,65_VRM_01_Status,7,2024-07-11T08:57:36.297790,int,1
13,65_TT_03B,0.0,2024-07-11T08:57:36.300617,real,1
15,65_SLG_01_Status,2,2024-07-11T08:57:36.346566,int,1
16,65_SLV_01_Status,1,2024-07-11T08:57:36.427204,int,1
14,65_TT_04B,0.0,2024-07-11T08:57:36.460871,real,1
17,65_DVV_01_Status,1,2024-07-11T08:57:36.494022,int,1
15,65_TT_05B,0.0,2024-07-11T08:57:36.575026,real,1
16,65_TT_06B,0.0,2024-07-11T08:57:36.706617,real,1
17,65_PT_01B,0,2024-07-11T08:57:36.788594,real,1
18,65_PT_02B,0,2024-07-11T08:57:36.917655,real,1
19,65_PT_03B,0,2024-07-11T08:57:36.984043,real,1
20,65_FT_01,0,2024-07-11T08:57:37.129478,real,1
21,65_TIDC_01B_Td,0.0,2024-07-11T08:57:37.260734,real,1
22,65_TIDC_01B_T,655.35,2024-07-11T08:57:37.394258,real,1
23,65_TIDC_01B_X,655.35,2024-07-11T08:57:37.523205,real,1
24,65_TIDC_01B_RH,0.0,2024-07-11T08:57:37.653738,real,1
25,65_TIDC_02B_Td,0.0,2024-07-11T08:57:37.785565,real,1
26,65_TIDC_02B_T,655.35,2024-07-11T08:57:37.915019,real,1
27,65_TIDC_02B_X,655.35,2024-07-11T08:57:37.981145,real,1
28,65_TIDC_02B_RH,0.0,2024-07-11T08:57:38.128016,real,1
29,Tota_Flow,15360,2024-07-11T08:57:38.256944,real,1
30,65_WIT_01B,0,2024-07-11T08:57:38.387955,real,1
31,65_WIT_02B,0,2024-07-11T08:57:38.468608,real,1
32,65_PIDV_01_Value,100.0,2024-07-11T08:57:38.602881,real,1
33,65_PIDV_02_Value,100.0,2024-07-11T08:57:38.740828,real,1
34,65_PIDV_03_Value,100.0,2024-07-11T08:57:38.808241,real,1
18,65_VRM_01_Status,1,2024-07-11T08:57:49.309515,int,1
19,65_SLV_01_Status,2,2024-07-11T08:57:49.537232,int,1
20,65_SLV_01_Status,1,2024-07-11T08:57:55.426136,int,1
21,65_VRM_01_Status,8,2024-07-11T08:57:59.680476,int,1
22,65_SLV_01_Status,2,2024-07-11T08:58:01.311359,int,1
23,65_VRM_01_Status,2,2024-07-11T08:58:04.092001,int,1
24,65_SLV_01_Status,5,2024-07-11T08:58:05.823619,int,1
25,65_SLV_01_Status,1,2024-07-11T08:58:07.466258,int,1
26,65_SLV_01_Status,2,2024-07-11T08:58:12.017352,int,1
27,65_VRM_01_Status,7,2024-07-11T08:58:14.799557,int,1
28,65_SLV_01_Status,5,2024-07-11T08:58:16.779721,int,1
29,65_SLV_01_Status,1,2024-07-11T08:58:18.265544,int,1
30,65_VRM_01_Status,1,2024-07-11T08:58:19.577570,int,1
31,65_SLV_01_Status,2,2024-07-11T08:58:22.694611,int,1
32,65_SLV_01_Status,5,2024-07-11T08:58:27.960139,int,1
33,65_VRM_01_Status,8,2024-07-11T08:58:29.695853,int,1
34,65_SLV_01_Status,1,2024-07-11T08:58:29.861993,int,1
35,65_SLV_01_Status,6,2024-07-11T08:58:33.096545,int,1
36,65_VRM_01_Status,2,2024-07-11T08:58:34.420398,int,1
37,65_SLV_01_Status,2,2024-07-11T08:58:34.582698,int,1
38,65_SLV_01_Status,1,2024-07-11T08:58:39.046160,int,1
39,65_VRM_01_Status,7,2024-07-11T08:58:44.752742,int,1
40,65_SLV_01_Status,2,2024-07-11T08:58:44.913747,int,1
41,65_VRM_01_Status,1,2024-07-11T08:58:49.111576,int,1
42,65_SLV_01_Status,1,2024-07-11T08:58:50.719884,int,1
43,65_SLV_01_Status,6,2024-07-11T08:58:55.132423,int,1
44,65_SLV_01_Status,2,2024-07-11T08:58:56.643703,int,1
45,65_VRM_01_Status,8,2024-07-11T08:59:00.189899,int,1
46,65_SLV_01_Status,1,2024-07-11T08:59:02.777963,int,1
47,65_VRM_01_Status,2,2024-07-11T08:59:04.707734,int,1
48,65_SLV_01_Status,2,2024-07-11T08:59:06.829663,int,1
35,65_PIDV_01_Value,90.4,2024-07-11T08:59:11.354817,int,1
49,65_SLV_01_Status,5,2024-07-11T08:59:11.608109,int,1
36,65_TT_01B,10.0,2024-07-11T08:59:12.861523,int,1
50,65_SLV_01_Status,1,2024-07-11T08:59:13.363741,int,1
51,65_VRM_01_Status,7,2024-07-11T08:59:14.940953,int,1
52,65_SLV_01_Status,2,2024-07-11T08:59:18.090763,int,1
53,65_VRM_01_Status,1,2024-07-11T08:59:19.382725,int,1
37,65_TT_02B,20.0,2024-07-11T08:59:21.932467,int,1
38,65_TT_03B,30.0,2024-07-11T08:59:22.079285,int,1
39,65_PIDV_02_Value,78.4,2024-07-11T08:59:23.694845,int,1
40,65_PIDV_03_Value,69.4,2024-07-11T08:59:23.842253,int,1
54,65_SLV_01_Status,1,2024-07-11T08:59:23.906282,int,1
41,65_TT_04B,40.0,2024-07-11T08:59:25.162970,int,1
42,65_TT_05B,50.0,2024-07-11T08:59:25.307925,int,1
43,65_PIDV_02_Value,76.8,2024-07-11T08:59:26.820509,int,1
44,65_PIDV_03_Value,66.2,2024-07-11T08:59:26.908281,int,1
55,65_SLV_01_Status,6,2024-07-11T08:59:28.302078,int,1
45,65_TT_06B,60.0,2024-07-11T08:59:28.435607,int,1
56,65_VRM_01_Status,8,2024-07-11T08:59:29.662615,int,1
46,65_PIDV_02_Value,75.6,2024-07-11T08:59:29.882143,int,1
57,65_SLV_01_Status,2,2024-07-11T08:59:29.885182,int,1
47,65_PIDV_03_Value,63.0,2024-07-11T08:59:29.948714,int,1
48,65_PIDV_02_Value,74.0,2024-07-11T08:59:32.810413,int,1
49,65_PIDV_03_Value,59.8,2024-07-11T08:59:32.909428,int,1
58,65_VRM_01_Status,2,2024-07-11T08:59:34.179036,int,1
59,65_SLV_01_Status,1,2024-07-11T08:59:34.342999,int,1
50,65_PIDV_02_Value,72.4,2024-07-11T08:59:35.741392,int,1
51,65_PIDV_03_Value,57.4,2024-07-11T08:59:35.893173,int,1
52,65_PIDV_02_Value,71.2,2024-07-11T08:59:38.771879,int,1
53,65_PIDV_03_Value,54.2,2024-07-11T08:59:38.852572,int,1
60,65_SLV_01_Status,2,2024-07-11T08:59:40.216700,int,1
54,65_PIDV_02_Value,69.6,2024-07-11T08:59:41.702613,int,1
55,65_PIDV_03_Value,51.0,2024-07-11T08:59:41.787800,int,1
61,65_VRM_01_Status,7,2024-07-11T08:59:44.459383,int,1
56,65_PIDV_02_Value,68.0,2024-07-11T08:59:44.626653,int,1
57,65_PIDV_03_Value,48.6,2024-07-11T08:59:44.778632,int,1
62,65_SLV_01_Status,1,2024-07-11T08:59:46.078963,int,1
58,65_PIDV_02_Value,66.4,2024-07-11T08:59:47.689295,int,1
59,65_PIDV_03_Value,45.4,2024-07-11T08:59:47.841762,int,1
63,65_VRM_01_Status,1,2024-07-11T08:59:50.324378,int,1
64,65_SLV_01_Status,6,2024-07-11T08:59:50.487285,int,1
60,65_PIDV_02_Value,65.2,2024-07-11T08:59:50.600572,int,1
61,65_PIDV_03_Value,42.2,2024-07-11T08:59:50.751811,int,1
65,65_SLV_01_Status,2,2024-07-11T08:59:51.927887,int,1
62,65_PIDV_02_Value,63.6,2024-07-11T08:59:53.518662,int,1
63,65_PIDV_03_Value,39.0,2024-07-11T08:59:53.668449,int,1
66,65_SLV_01_Status,1,2024-07-11T08:59:56.337562,int,1
64,65_PIDV_02_Value,62.0,2024-07-11T08:59:56.517723,int,1
65,65_PIDV_03_Value,36.6,2024-07-11T08:59:56.665667,int,1
67,65_VRM_01_Status,8,2024-07-11T08:59:59.107460,int,1
66,65_PIDV_02_Value,60.8,2024-07-11T08:59:59.525611,int,1
67,65_PIDV_03_Value,33.4,2024-07-11T08:59:59.657784,int,1
68,65_SLV_01_Status,2,2024-07-11T09:00:02.233481,int,1
68,65_PIDV_02_Value,59.2,2024-07-11T09:00:02.447539,int,1
69,65_PIDV_03_Value,30.2,2024-07-11T09:00:02.595877,int,1
69,65_VRM_01_Status,2,2024-07-11T09:00:05.001181,int,1
70,65_PIDV_02_Value,57.6,2024-07-11T09:00:05.441489,int,1
71,65_PIDV_03_Value,27.0,2024-07-11T09:00:05.589215,int,1
70,65_SLV_01_Status,1,2024-07-11T09:00:08.156238,int,1
72,65_PIDV_02_Value,56.0,2024-07-11T09:00:08.436100,int,1
73,65_PIDV_03_Value,24.6,2024-07-11T09:00:08.584365,int,1
74,65_PIDV_02_Value,54.8,2024-07-11T09:00:11.450439,int,1
75,65_PIDV_03_Value,21.4,2024-07-11T09:00:11.599584,int,1
71,65_SLV_01_Status,6,2024-07-11T09:00:12.534161,int,1
72,65_SLV_01_Status,2,2024-07-11T09:00:14.009943,int,1
76,65_PIDV_02_Value,53.2,2024-07-11T09:00:14.353763,int,1
77,65_PIDV_03_Value,18.2,2024-07-11T09:00:14.501766,int,1
73,65_VRM_01_Status,7,2024-07-11T09:00:15.288684,int,1
78,65_PIDV_02_Value,51.6,2024-07-11T09:00:17.330973,int,1
79,65_PIDV_03_Value,15.8,2024-07-11T09:00:17.479175,int,1
74,65_SLV_01_Status,1,2024-07-11T09:00:18.372756,int,1
75,65_VRM_01_Status,1,2024-07-11T09:00:19.682350,int,1
80,65_PIDV_02_Value,50.4,2024-07-11T09:00:20.372739,int,1
81,65_PIDV_03_Value,12.6,2024-07-11T09:00:20.504238,int,1
82,65_PIDV_02_Value,48.8,2024-07-11T09:00:23.366356,int,1
83,65_PIDV_03_Value,9.4,2024-07-11T09:00:23.465558,int,1
76,65_SLV_01_Status,2,2024-07-11T09:00:24.287876,int,1
84,65_PIDV_02_Value,47.2,2024-07-11T09:00:26.310930,int,1
85,65_PIDV_03_Value,6.2,2024-07-11T09:00:26.457698,int,1
86,65_PIDV_02_Value,45.6,2024-07-11T09:00:29.321242,int,1
87,65_PIDV_03_Value,3.8,2024-07-11T09:00:29.405117,int,1
77,65_VRM_01_Status,8,2024-07-11T09:00:30.030917,int,1
78,65_SLV_01_Status,1,2024-07-11T09:00:30.194678,int,1
